Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
0,-0.2869896641934998,-0.2513012874397499,0.5221437274511894,0.6642800931386601,-0.16183358850079235,0,0,1
0,0.9079614522145222,-0.11330299449551398,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
0,-0.2869896641934998,0.9216842025862555,0.5221437274511894,0.6642800931386601,-0.1571111407500501,1,0,1
1,0.9079614522145222,-0.2513012874397499,-0.5523254458009691,-0.5064313581354142,-0.5046039580824689,0,0,1
1,-0.2869896641934998,-0.3892995803839858,0.5221437274511894,-0.5064313581354142,-0.16183358850079235,0,0,1
0,-0.2869896641934998,1.680674813779553,-0.5523254458009691,-0.5064313581354142,-0.38851108053642147,1,0,1
1,-1.4819407806015217,0.0936944449208399,-0.5523254458009691,1.8349915444127345,2.461329351771216,0,0,1
1,-1.4819407806015217,0.7146867631699015,0.5221437274511894,0.6642800931386601,1.8877087353213542,0,0,0
0,0.9079614522145222,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,-0.5160171698064628,1,0,1
0,0.9079614522145222,-0.18230214096763195,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
1,-0.2869896641934998,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,-0.4196792356913205,0,1,0
1,-0.2869896641934998,-0.5272978733282218,0.5221437274511894,0.6642800931386601,-0.10516421549188508,0,0,1
1,-1.4819407806015217,0.4386901772814297,-0.5523254458009691,-0.5064313581354142,1.909116535465019,0,0,0
0,0.9079614522145222,2.163668839084379,-0.5523254458009691,-0.5064313581354142,-0.535143083196969,1,0,1
1,-0.2869896641934998,0.4386901772814297,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,0,0,1
1,0.9079614522145222,0.0936944449208399,0.5221437274511894,0.6642800931386601,-0.2652551942420482,0,0,1
1,-1.4819407806015217,-0.9412927521609296,-0.5523254458009691,0.6642800931386601,0.44224681594135684,0,0,0
0,-1.4819407806015217,1.0941820687665504,-0.5523254458009691,-0.5064313581354142,-0.11460911099336964,1,0,1
0,-1.4819407806015217,0.5766884702256656,-0.5523254458009691,0.6642800931386601,2.2459063972151556,1,0,1
0,0.9079614522145222,-0.9412927521609296,1.5966129007033478,-0.5064313581354142,-0.3129519165245451,1,0,1
0,-1.4819407806015217,-0.04430384802339602,0.5221437274511894,-0.5064313581354142,0.6050919262197527,1,0,1
1,-1.4819407806015217,0.7836859096420196,-0.5523254458009691,-0.5064313581354142,1.8877087353213542,0,0,0
1,0.9079614522145222,1.0596824955304913,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
0,-1.4819407806015217,1.0596824955304913,-0.5523254458009691,-0.5064313581354142,0.01761942602741402,1,0,1
1,-0.2869896641934998,-1.907280802770581,0.5221437274511894,0.6642800931386601,-0.16183358850079235,1,0,1
1,-1.4819407806015217,-0.3892995803839858,2.6710820739555063,1.8349915444127345,4.315046879202883,0,0,1
0,-0.2869896641934998,-0.11330299449551398,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
0,-0.2869896641934998,-0.32030043391186785,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
0,-0.2869896641934998,0.4386901772814297,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
1,-0.2869896641934998,-0.3892995803839858,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,0,0,1
1,-0.2869896641934998,0.7146867631699015,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,0,0,1
1,0.9079614522145222,-1.8382816562984632,0.5221437274511894,0.6642800931386601,-0.35262047763078025,1,0,1
0,0.9079614522145222,0.8526850561141375,-0.5523254458009691,-0.5064313581354142,-0.48933534001476897,1,0,1
0,0.9079614522145222,-0.4582987268561038,-0.5523254458009691,-0.5064313581354142,-0.47870983257559885,1,0,1
0,0.9079614522145222,-1.0102918986330476,0.5221437274511894,0.6642800931386601,-0.5164100774593247,1,0,0
0,0.9079614522145222,-0.32030043391186785,0.5221437274511894,-0.5064313581354142,-0.3167298747251389,1,0,1
0,0.9079614522145222,-0.11330299449551398,-0.5523254458009691,-0.5064313581354142,-0.4735151400497824,1,0,1
1,-1.4819407806015217,-0.5272978733282218,-0.5523254458009691,0.6642800931386601,0.3859703505853113,0,0,1
0,-0.2869896641934998,0.5766884702256656,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,0,0,1
0,0.9079614522145222,0.7146867631699015,0.5221437274511894,4.176414446960884,-0.1259429855951511,1,0,1
0,-0.2869896641934998,-0.04430384802339602,0.5221437274511894,-0.5064313581354142,-0.12932803614288313,1,0,0
0,0.9079614522145222,1.0596824955304913,-0.5523254458009691,0.6642800931386601,-0.37993133746287294,0,0,0
0,0.9079614522145222,0.36969103080931176,-0.5523254458009691,-0.5064313581354142,-0.5197951280070566,1,0,1
0,0.9079614522145222,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,-0.5160171698064628,1,0,1
1,-1.4819407806015217,2.094669692612261,0.5221437274511894,-0.5064313581354142,0.7684886183954355,0,0,0
1,-1.4819407806015217,-0.3892995803839858,-0.5523254458009691,-0.5064313581354142,0.6560943619277693,0,0,0
1,-1.4819407806015217,-0.32030043391186785,0.5221437274511894,-0.5064313581354142,0.3943139712713227,1,0,0
0,0.9079614522145222,-0.8032944592166936,0.5221437274511894,-0.5064313581354142,-0.5302638501809022,1,0,1
0,0.9079614522145222,-0.7342953127445757,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
0,-1.4819407806015217,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,1.909116535465019,1,0,0
0,0.9079614522145222,-1.8382816562984632,2.6710820739555063,0.6642800931386601,-0.2548658091904152,0,0,1
1,0.9079614522145222,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,-0.5160171698064628,0,0,1
0,-1.4819407806015217,-0.18230214096763195,-0.5523254458009691,1.8349915444127345,3.3422226425499746,1,0,0
0,0.9079614522145222,-0.6652961662724577,-0.5523254458009691,-0.5064313581354142,-0.5771728681785753,1,0,0
0,0.9079614522145222,-0.7342953127445757,-0.5523254458009691,-0.5064313581354142,-0.5061000295299041,1,0,1
1,-1.4819407806015217,0.8526850561141375,-0.5523254458009691,-0.5064313581354142,3.644931543372554,0,0,0
1,0.9079614522145222,-1.976279949242699,-0.5523254458009691,1.8349915444127345,-0.3556107315465502,0,0,0
0,0.9079614522145222,0.1626935913929579,-0.5523254458009691,-0.5064313581354142,-0.5032665608794588,1,0,1
1,-1.4819407806015217,0.36969103080931176,0.5221437274511894,-0.5064313581354142,0.32930097757640403,0,0,1
0,-0.2869896641934998,-0.8032944592166936,-0.5523254458009691,-0.5064313581354142,0.7354314841402395,1,0,1
0,0.9079614522145222,-1.976279949242699,4.820020420459824,1.8349915444127345,0.23296304346126165,1,0,1
1,-0.2869896641934998,0.4386901772814297,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,0,0,1
1,-0.2869896641934998,-0.8722936056888115,-0.5523254458009691,-0.5064313581354142,-0.42629066254235964,0,0,0
1,-1.4819407806015217,0.4386901772814297,0.5221437274511894,1.8349915444127345,1.6138067657783024,1,0,1
1,0.9079614522145222,-0.5962970198003398,-0.5523254458009691,-0.5064313581354142,-0.5057071218770424,1,0,1
0,0.9079614522145222,-0.11330299449551398,1.5966129007033478,-0.5064313581354142,-0.5032665608794588,1,0,1
1,-1.4819407806015217,-0.4582987268561038,0.5221437274511894,-0.5064313581354142,1.4867729212833354,0,0,0
1,0.9079614522145222,-0.3892995803839858,-0.5523254458009691,1.8349915444127345,-0.3375086448284049,0,0,1
0,0.9079614522145222,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,-0.5057071218770424,1,0,1
0,0.9079614522145222,0.0936944449208399,-0.5523254458009691,-0.5064313581354142,-0.5046039580824689,0,0,1
0,-0.2869896641934998,1.1286816420026093,-0.5523254458009691,-0.5064313581354142,-0.16183358850079235,1,0,1
0,-0.2869896641934998,-0.4582987268561038,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,1,0,1
1,-0.2869896641934998,-0.11330299449551398,-0.5523254458009691,-0.5064313581354142,-0.4140122983904298,0,0,1
1,0.9079614522145222,0.6456876166977836,-0.5523254458009691,-0.5064313581354142,-0.5032665608794588,1,0,1
0,0.9079614522145222,-0.2513012874397499,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
0,0.9079614522145222,-0.5962970198003398,0.5221437274511894,-0.5064313581354142,-0.4673759579738175,0,0,1
0,0.9079614522145222,-0.11330299449551398,0.5221437274511894,-0.5064313581354142,-0.3535649671809286,1,0,1
0,0.9079614522145222,-0.6652961662724577,-0.5523254458009691,-0.5064313581354142,-0.48933534001476897,0,0,1
0,-0.2869896641934998,0.3006918843371938,0.5221437274511894,-0.5064313581354142,-0.25628254351563784,1,0,1
0,0.9079614522145222,1.4736773743631992,-0.5523254458009691,-0.5064313581354142,-0.5065722743049783,1,0,1
1,-0.2869896641934998,-1.8382816562984632,0.5221437274511894,0.6642800931386601,-0.2987845732723183,1,0,1
0,0.9079614522145222,-0.5962970198003398,-0.5523254458009691,-0.5064313581354142,-0.5061000295299041,1,0,1
1,-1.4819407806015217,0.23169273786507583,0.5221437274511894,-0.5064313581354142,1.0471130356892295,0,1,0
1,0.9079614522145222,0.9906833490583734,-0.5523254458009691,-0.5064313581354142,-0.5032665608794588,1,0,1
1,-0.2869896641934998,0.3006918843371938,0.5221437274511894,0.6642800931386601,-0.03904994698149326,0,0,1
1,-0.2869896641934998,-0.8032944592166936,-0.5523254458009691,1.8349915444127345,-0.4074008715393906,0,0,1
0,-0.2869896641934998,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
0,0.9079614522145222,-1.3552876309936372,-0.5523254458009691,1.8349915444127345,-0.1967797018562852,0,0,1
0,0.9079614522145222,-0.5962970198003398,-0.5523254458009691,-0.5064313581354142,-0.5068877338147278,1,1,0
0,0.9079614522145222,-0.04430384802339602,-0.5523254458009691,-0.5064313581354142,-0.5042110504296071,1,0,1
0,0.9079614522145222,-0.11330299449551398,0.5221437274511894,0.6642800931386601,-0.3809551641352339,0,0,1
0,0.9079614522145222,-0.8032944592166936,0.5221437274511894,0.6642800931386601,-0.271158253930476,1,0,1
1,-0.2869896641934998,-0.11330299449551398,0.5221437274511894,-0.5064313581354142,-0.16183358850079235,0,0,1
1,-0.2869896641934998,-0.7342953127445757,-0.5523254458009691,-0.5064313581354142,-0.16183358850079235,0,0,1
1,0.9079614522145222,0.1626935913929579,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
1,-1.4819407806015217,-0.11330299449551398,-0.5523254458009691,-0.5064313581354142,-0.15144420344915935,1,0,1
1,-0.2869896641934998,0.8526850561141375,0.5221437274511894,-0.5064313581354142,-0.16183358850079235,0,0,1
0,0.9079614522145222,-0.8722936056888115,-0.5523254458009691,-0.5064313581354142,-0.518378393681834,1,0,1
0,-1.4819407806015217,1.4046782278910812,0.5221437274511894,-0.5064313581354142,0.4029711624879835,1,0,1
1,-1.4819407806015217,-1.0792910451051654,0.5221437274511894,1.8349915444127345,1.6138067657783024,0,0,1
0,0.9079614522145222,-0.5962970198003398,1.5966129007033478,1.8349915444127345,-0.003631588850926211,0,0,1
1,-0.2869896641934998,-0.3892995803839858,1.5966129007033478,3.0057029956868093,-0.2987845732723183,0,0,1
0,-1.4819407806015217,2.370666278500733,0.5221437274511894,4.176414446960884,4.315046879202883,1,0,1
0,-0.2869896641934998,0.0936944449208399,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,1,0,1
1,-0.2869896641934998,1.0596824955304913,0.5221437274511894,0.6642800931386601,-0.1571111407500501,0,0,1
0,0.9079614522145222,-0.6652961662724577,-0.5523254458009691,-0.5064313581354142,-0.4735151400497824,1,0,1
0,0.9079614522145222,-0.32030043391186785,0.5221437274511894,-0.5064313581354142,-0.5061000295299041,1,0,1
1,-0.2869896641934998,-0.11330299449551398,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,0,0,1
1,-1.4819407806015217,-1.7692825098263452,-0.5523254458009691,1.8349915444127345,0.8933180242803561,1,0,1
1,-0.2869896641934998,-1.1482901915772834,-0.5523254458009691,0.6642800931386601,-0.2846172300200915,0,0,1
1,-1.4819407806015217,0.3006918843371938,-0.5523254458009691,-0.5064313581354142,-0.15144420344915935,1,0,1
1,0.9079614522145222,-1.7002833633542271,1.5966129007033478,0.6642800931386601,-0.2891828925055091,0,0,0
1,-1.4819407806015217,1.5426765208353173,-0.5523254458009691,-0.5064313581354142,-0.07682952898743145,1,0,1
0,-0.2869896641934998,0.4386901772814297,0.5221437274511894,1.8349915444127345,-0.12877645424559644,1,0,1
0,-1.4819407806015217,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,-0.12877645424559644,1,0,0
1,-1.4819407806015217,1.3356790814189632,0.5221437274511894,-0.5064313581354142,1.03019156090877,1,0,0
1,0.9079614522145222,-0.04430384802339602,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,0
0,-1.4819407806015217,2.439665424972851,-0.5523254458009691,-0.5064313581354142,-0.15144420344915935,1,0,1
1,-0.2869896641934998,1.4046782278910812,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,0,0,1
1,-1.4819407806015217,1.2666799349468454,-0.5523254458009691,-0.5064313581354142,-0.15144420344915935,1,0,1
0,0.9079614522145222,0.3006918843371938,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
0,-1.4819407806015217,1.1976807884747274,-0.5523254458009691,-0.5064313581354142,0.0742887990363213,1,0,1
0,-0.2869896641934998,1.2666799349468454,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
0,0.9079614522145222,0.5766884702256656,-0.5523254458009691,-0.5064313581354142,-0.5197951280070566,1,0,1
0,-1.4819407806015217,1.818673106723789,-0.5523254458009691,-0.5064313581354142,-0.15144420344915935,1,0,1
1,0.9079614522145222,-1.9935297358607285,1.5966129007033478,0.6642800931386601,-0.2891828925055091,0,0,0
0,0.9079614522145222,0.5766884702256656,-0.5523254458009691,-0.5064313581354142,-0.48933534001476897,1,0,1
1,-0.2869896641934998,0.23169273786507583,0.5221437274511894,1.8349915444127345,-0.12877645424559644,0,0,1
1,-0.2869896641934998,-0.4582987268561038,-0.5523254458009691,-0.5064313581354142,-0.39244582400233996,0,0,0
0,0.9079614522145222,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,-0.46713983558628036,0,0,1
0,-0.2869896641934998,0.3006918843371938,0.5221437274511894,-0.5064313581354142,-0.25628254351563784,1,0,1
0,0.9079614522145222,-0.04430384802339602,0.5221437274511894,-0.5064313581354142,-0.5198744651292692,1,0,1
0,0.9079614522145222,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,-0.5109018144028588,1,0,1
1,0.9079614522145222,-1.907280802770581,-0.5523254458009691,0.6642800931386601,-0.420859847629006,0,0,1
0,0.9079614522145222,-1.4242867774657553,4.820020420459824,1.8349915444127345,0.23296304346126165,1,0,1
0,0.9079614522145222,1.4046782278910812,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
1,0.9079614522145222,2.301667132028615,-0.5523254458009691,-0.5064313581354142,-0.4718622833370226,0,0,1
1,-1.4819407806015217,-0.32030043391186785,0.5221437274511894,-0.5064313581354142,1.0674988981396338,1,0,0
1,-1.4819407806015217,0.36969103080931176,0.5221437274511894,-0.5064313581354142,1.0471130356892295,0,0,1
0,-1.4819407806015217,1.956671399668025,-0.5523254458009691,-0.5064313581354142,-0.09194136178980673,1,0,0
0,0.9079614522145222,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
1,0.9079614522145222,-1.4242867774657553,0.5221437274511894,0.6642800931386601,-0.35262047763078025,1,0,1
0,0.9079614522145222,-0.5962970198003398,-0.5523254458009691,-0.5064313581354142,-0.5160171698064628,1,0,1
0,-1.4819407806015217,1.749673960251671,-0.5523254458009691,-0.5064313581354142,-0.07682952898743145,1,0,1
0,-1.4819407806015217,2.8536603038055586,-0.5523254458009691,-0.5064313581354142,0.28215583719119375,1,0,0
0,0.9079614522145222,-0.5962970198003398,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
1,-1.4819407806015217,1.680674813779553,0.5221437274511894,-0.5064313581354142,0.8254734509140923,0,0,0
0,-1.4819407806015217,-0.32030043391186785,0.5221437274511894,1.8349915444127345,2.2097796719219773,0,0,1
0,0.9079614522145222,-0.3892995803839858,-0.5523254458009691,-0.5064313581354142,-0.5057071218770424,1,0,1
0,0.9079614522145222,-0.8722936056888115,-0.5523254458009691,-0.5064313581354142,-0.48933534001476897,1,0,1
0,0.9079614522145222,-0.5962970198003398,-0.5523254458009691,-0.5064313581354142,-0.5065722743049783,0,1,0
0,0.9079614522145222,0.5076893237535477,-0.5523254458009691,-0.5064313581354142,-0.4718622833370226,0,0,1
1,-1.4819407806015217,-0.9412927521609296,-0.5523254458009691,-0.5064313581354142,0.9809987671788377,0,0,1
0,-1.4819407806015217,-0.8032944592166936,0.5221437274511894,-0.5064313581354142,1.4041300856453456,1,0,0
1,-0.2869896641934998,0.23169273786507583,-0.5523254458009691,1.8349915444127345,-0.16183358850079235,0,0,1
0,0.9079614522145222,-0.11330299449551398,-0.5523254458009691,-0.5064313581354142,-0.22747561223611,1,0,1
1,0.9079614522145222,-0.2513012874397499,-0.5523254458009691,-0.5064313581354142,0.41422569996755254,1,0,1
1,0.9079614522145222,-0.04430384802339602,-0.5523254458009691,-0.5064313581354142,-0.5065722743049783,1,1,0
1,-1.4819407806015217,0.4386901772814297,-0.5523254458009691,-0.5064313581354142,-0.15640277358743873,1,0,1
1,-1.4819407806015217,1.680674813779553,0.5221437274511894,-0.5064313581354142,0.4690854309983753,0,0,0
0,0.9079614522145222,-0.3892995803839858,-0.5523254458009691,-0.5064313581354142,-0.5113740591779331,1,0,1
0,-1.4819407806015217,1.1976807884747274,-0.5523254458009691,-0.5064313581354142,-0.01032235282417784,1,0,1
1,-0.2869896641934998,0.3006918843371938,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,0,0,1
1,-0.2869896641934998,0.4386901772814297,0.5221437274511894,-0.5064313581354142,-0.16183358850079235,0,0,1
0,0.9079614522145222,0.1626935913929579,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
1,-1.4819407806015217,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,1.1132273041996215,0,0,1
0,0.9079614522145222,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
1,-1.4819407806015217,0.9906833490583734,-0.5523254458009691,0.6642800931386601,0.44224681594135684,0,0,0
0,0.9079614522145222,0.7491863364059606,-0.5523254458009691,-0.5064313581354142,-0.5065722743049783,1,1,0
1,-0.2869896641934998,1.4046782278910812,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,0,0,1
0,0.9079614522145222,0.6456876166977836,-0.5523254458009691,-0.5064313581354142,-0.5032665608794588,1,0,1
0,-0.2869896641934998,-0.4582987268561038,1.5966129007033478,0.6642800931386601,-0.43573555804384423,1,0,1
1,-0.2869896641934998,-1.907280802770581,0.5221437274511894,0.6642800931386601,-0.16183358850079235,0,0,1
0,0.9079614522145222,-0.8722936056888115,0.5221437274511894,0.6642800931386601,-0.5164100774593247,1,0,0
0,0.9079614522145222,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,-0.48933534001476897,0,0,1
1,-0.2869896641934998,-1.5622850704099913,-0.5523254458009691,1.8349915444127345,-0.1571111407500501,0,0,1
0,-1.4819407806015217,1.0596824955304913,-0.5523254458009691,-0.5064313581354142,-0.15144420344915935,1,0,1
1,-1.4819407806015217,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,1.357377852912997,0,0,0
1,-1.4819407806015217,-0.5272978733282218,-0.5523254458009691,1.8349915444127345,0.28207650006898133,0,0,0
1,-1.4819407806015217,0.4386901772814297,-0.5523254458009691,1.8349915444127345,0.6882070066328169,0,0,1
0,0.9079614522145222,-1.4242867774657553,3.745551247207665,1.8349915444127345,-0.062189940960130426,0,0,1
0,0.9079614522145222,-1.2862884845215194,3.745551247207665,1.8349915444127345,-0.062189940960130426,0,0,1
1,-0.2869896641934998,0.1626935913929579,0.5221437274511894,-0.5064313581354142,-0.16183358850079235,1,0,1
0,-1.4819407806015217,1.4046782278910812,0.5221437274511894,-0.5064313581354142,1.357377852912997,1,0,0
0,-1.4819407806015217,2.370666278500733,-0.5523254458009691,-0.5064313581354142,-0.16183358850079235,1,0,1
1,-0.2869896641934998,-0.7342953127445757,0.5221437274511894,-0.5064313581354142,-0.16183358850079235,0,0,1
0,0.9079614522145222,0.23169273786507583,0.5221437274511894,0.6642800931386601,-0.2652551942420482,1,0,1
1,-0.2869896641934998,-1.4932859239378733,0.5221437274511894,0.6642800931386601,0.04123166478112539,1,0,1
1,-1.4819407806015217,-0.8722936056888115,-0.5523254458009691,1.8349915444127345,1.441594208141534,1,0,0
0,-0.2869896641934998,-0.18230214096763195,-0.5523254458009691,-0.5064313581354142,-0.16183358850079235,1,0,1
1,0.9079614522145222,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,-0.5164894145815371,1,0,0
1,0.9079614522145222,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,-0.5061000295299041,0,0,1
0,-1.4819407806015217,2.232667985556497,-0.5523254458009691,-0.5064313581354142,-0.15144420344915935,1,0,1
1,-1.4819407806015217,1.2666799349468454,0.5221437274511894,-0.5064313581354142,0.09506756913958733,0,0,0
1,-1.4819407806015217,0.6456876166977836,0.5221437274511894,0.6642800931386601,0.8516036988084996,0,0,1
1,0.9079614522145222,0.4386901772814297,0.5221437274511894,-0.5064313581354142,-0.3242857911263266,0,0,1
0,0.9079614522145222,0.7146867631699015,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
0,-0.2869896641934998,-0.11330299449551398,-0.5523254458009691,-0.5064313581354142,-0.397955976037906,1,0,1
0,0.9079614522145222,-0.3892995803839858,1.5966129007033478,-0.5064313581354142,-0.1967797018562852,1,0,1
0,0.9079614522145222,-0.7342953127445757,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
0,0.9079614522145222,-0.04430384802339602,-0.5523254458009691,4.176414446960884,-0.2548658091904152,0,0,1
1,0.9079614522145222,0.1626935913929579,-0.5523254458009691,-0.5064313581354142,-0.5046039580824689,1,0,1
1,-0.2869896641934998,2.232667985556497,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,1,0,1
1,-1.4819407806015217,1.611675667307435,1.5966129007033478,-0.5064313581354142,0.31946317442205774,0,0,1
1,-1.4819407806015217,0.4386901772814297,-0.5523254458009691,-0.5064313581354142,-0.15451379448714186,1,0,1
0,0.9079614522145222,-0.9412927521609296,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
0,0.9079614522145222,-0.7342953127445757,-0.5523254458009691,-0.5064313581354142,-0.37906618503493694,1,0,1
1,-0.2869896641934998,0.3006918843371938,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,0,0,1
1,-1.4819407806015217,0.6456876166977836,0.5221437274511894,-0.5064313581354142,0.4029711624879835,0,0,1
1,0.9079614522145222,0.1626935913929579,-0.5523254458009691,-0.5064313581354142,-0.5032665608794588,1,0,1
1,-0.2869896641934998,-0.32030043391186785,0.5221437274511894,0.6642800931386601,-0.086274424488916,0,0,1
1,-1.4819407806015217,0.6456876166977836,0.5221437274511894,0.6642800931386601,1.441594208141534,0,0,0
0,-0.2869896641934998,1.680674813779553,-0.5523254458009691,-0.5064313581354142,-0.16183358850079235,1,0,1
0,-1.4819407806015217,0.4386901772814297,-0.5523254458009691,-0.5064313581354142,0.10498470941614607,1,0,0
1,-1.4819407806015217,-0.8032944592166936,-0.5523254458009691,1.8349915444127345,0.8516036988084996,0,0,1
0,-0.2869896641934998,1.1976807884747274,-0.5523254458009691,-0.5064313581354142,-0.3696212895334524,1,0,1
1,-1.4819407806015217,2.094669692612261,0.5221437274511894,0.6642800931386601,0.8431032928571635,1,0,0
0,0.9079614522145222,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
0,0.9079614522145222,0.36969103080931176,-0.5523254458009691,-0.5064313581354142,-0.518378393681834,1,0,1
1,-1.4819407806015217,1.5426765208353173,0.5221437274511894,-0.5064313581354142,0.8254734509140923,0,0,0
0,0.9079614522145222,1.1976807884747274,-0.5523254458009691,-0.5064313581354142,-0.5160171698064628,1,0,1
0,-0.2869896641934998,0.5076893237535477,0.5221437274511894,-0.5064313581354142,-0.16183358850079235,1,0,1
0,0.9079614522145222,0.4386901772814297,0.5221437274511894,0.6642800931386601,-0.1967797018562852,1,0,1
0,0.9079614522145222,1.3356790814189632,-0.5523254458009691,-0.5064313581354142,-0.6529681545779887,1,0,1
1,-1.4819407806015217,1.3356790814189632,0.5221437274511894,-0.5064313581354142,0.42241253538823936,1,0,0
1,-0.2869896641934998,-0.3892995803839858,1.5966129007033478,0.6642800931386601,-0.14294379749782327,0,0,1
0,0.9079614522145222,0.9906833490583734,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
1,-1.4819407806015217,0.36969103080931176,-0.5523254458009691,-0.5064313581354142,-0.15144420344915935,1,0,0
0,0.9079614522145222,0.4386901772814297,0.5221437274511894,-0.5064313581354142,-0.35923190448181935,1,0,1
0,0.9079614522145222,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
1,-1.4819407806015217,-0.18230214096763195,-0.5523254458009691,-0.5064313581354142,-0.07682952898743145,1,0,1
1,-0.2869896641934998,-0.5272978733282218,0.5221437274511894,1.8349915444127345,0.13245424349266374,0,0,0
1,-1.4819407806015217,0.7146867631699015,-0.5523254458009691,-0.5064313581354142,2.2459063972151556,0,0,1
0,0.9079614522145222,0.6456876166977836,0.5221437274511894,5.347125898234958,-0.062189940960130426,0,0,1
0,0.9079614522145222,0.36969103080931176,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
1,-0.2869896641934998,-0.3892995803839858,0.5221437274511894,1.8349915444127345,0.5748682606150023,0,0,1
0,0.9079614522145222,0.3006918843371938,0.5221437274511894,0.6642800931386601,-0.3809551641352339,1,0,1
0,0.9079614522145222,-0.2513012874397499,0.5221437274511894,-0.5064313581354142,-0.34884251943018635,0,0,1
1,-0.2869896641934998,-1.7692825098263452,1.5966129007033478,0.6642800931386601,0.08373369453780584,0,0,1
0,-0.2869896641934998,-0.2513012874397499,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,1,0,1
0,0.9079614522145222,-0.18230214096763195,0.5221437274511894,-0.5064313581354142,-0.37993133746287294,1,0,0
1,-1.4819407806015217,0.8526850561141375,0.5221437274511894,-0.5064313581354142,0.33976969975024957,1,0,1
1,0.9079614522145222,-0.6652961662724577,0.5221437274511894,0.6642800931386601,-0.3556107315465502,1,0,0
0,0.9079614522145222,-0.5962970198003398,-0.5523254458009691,-0.5064313581354142,-0.5046039580824689,1,0,1
0,0.9079614522145222,-0.5962970198003398,-0.5523254458009691,-0.5064313581354142,-0.34884251943018635,1,0,1
0,-1.4819407806015217,2.163668839084379,-0.5523254458009691,-0.5064313581354142,-0.04243499752922535,1,0,1
0,-0.2869896641934998,1.887672253195907,-0.5523254458009691,-0.5064313581354142,-0.4196792356913205,1,1,0
1,-1.4819407806015217,-0.5962970198003398,-0.5523254458009691,-0.5064313581354142,0.8196478393687765,0,0,1
0,0.9079614522145222,-0.2513012874397499,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
